"","game_id","off_team_id","OFF_PLAYER_ID","OFF_PLAYER_NAME","def_team_id","DEF_PLAYER_ID","DEF_PLAYER_NAME","MATCHUP_MIN","percentage_total_time_both_on","off_team_name","off_team_abv","off_team_color","def_team_name","def_team_abv","def_team_color","min_played","matchup_min_end","matchup_min_start","pct_matchup_time","OFF_PLAYER_NAME_LAST","DEF_PLAYER_NAME_LAST","pct_matchup_time_scaled","DEF_PLAYER_HEADSHOT","OFF_PLAYER_HEADSHOT","TEAM_NAME","MATCHUP","game_number","matchup_full","matchup_min_start_def","matchup_min_end_def","pct_matchup_time_scaled_def","season"
"712","0042400112",1610612738,1628401,"Derrick White",1610612753,1631216,"Caleb Houstan",0.473333333333333,0.257,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",15.055,13.995,13.5216666666667,0.0314402745488763,"White","Houstan",0.0570128479657388,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631216.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 2","Round 1: BOS vs. ORL, Game 2",2.21666666666667,2.69,0.33710407239819,"2024-25"
"713","0042400112",1610612738,1628401,"Derrick White",1610612753,202709,"Cory Joseph",0.433333333333333,0.052,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",15.055,14.4283333333333,13.995,0.0287833499391121,"White","Joseph",0.0505888650963598,"https://cdn.nba.com/headshots/nba/latest/1040x760/202709.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 2","Round 1: BOS vs. ORL, Game 2",7.95166666666667,8.385,0,"2024-25"
"714","0042400111",1610612738,1628401,"Derrick White",1610612753,1641710,"Anthony Black",0.431666666666667,0.254,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",12.9833333333333,12.52,12.0883333333333,0.0332477535301669,"White","Black",0.0563592525617842,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641710.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 1","Round 1: BOS vs. ORL, Game 1",3.065,3.49666666666667,0.421621621621622,"2024-25"
"715","0042400111",1610612738,1628401,"Derrick White",1610612753,1628371,"Jonathan Isaac",0.343333333333333,0.084,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",12.9833333333333,12.8633333333333,12.52,0.0264441591784339,"White","Isaac",0.0403857745629898,"https://cdn.nba.com/headshots/nba/latest/1040x760/1628371.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 1","Round 1: BOS vs. ORL, Game 1",5.49666666666667,5.84,0.200643776824034,"2024-25"
"716","0042400112",1610612738,1628401,"Derrick White",1610612753,1628371,"Jonathan Isaac",0.28,0.207,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",15.055,14.7083333333333,14.4283333333333,0.0185984722683494,"White","Isaac",0.0259635974304069,"https://cdn.nba.com/headshots/nba/latest/1040x760/1628371.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 2","Round 1: BOS vs. ORL, Game 2",1.97166666666667,2.25166666666667,0.294930875576037,"2024-25"
"717","0042400112",1610612738,1628401,"Derrick White",1610612753,1629048,"Goga Bitadze",0.228333333333333,0.078,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",15.055,14.9366666666667,14.7083333333333,0.0151666113140706,"White","Bitadze",0.0176659528907923,"https://cdn.nba.com/headshots/nba/latest/1040x760/1629048.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 2","Round 1: BOS vs. ORL, Game 2",2.87,3.09833333333333,0.0957354221061793,"2024-25"
"718","0042400111",1610612738,1628401,"Derrick White",1610612753,1631216,"Caleb Houstan",0.12,0.048,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",12.9833333333333,12.9833333333333,12.8633333333333,0.00924261874197689,"White","Houstan",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631216.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 1","Round 1: BOS vs. ORL, Game 1",4.93166666666667,5.05166666666667,0,"2024-25"
"719","0042400112",1610612738,1628401,"Derrick White",1610612753,1630175,"Cole Anthony",0.118333333333333,0.131,"Boston Celtics","BOS","#007A33","Orlando Magic","ORL","#0077C0",15.055,15.055,14.9366666666667,0.00786006863721909,"White","Anthony",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628401.png","Boston Celtics","BOS vs. ORL","Game 2","Round 1: BOS vs. ORL, Game 2",1.63666666666667,1.755,0,"2024-25"
"720","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1631114,"Jalen Williams",6.22666666666667,0.475,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,6.22666666666667,0,0.411952806263094,"Bane","Williams",1,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",0,6.22666666666667,1,"2024-25"
"721","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1631114,"Jalen Williams",3.70666666666667,0.362,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,3.70666666666667,0,0.318898766848294,"Bane","Williams",1,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",0,3.70666666666667,1,"2024-25"
"722","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1641717,"Cason Wallace",3.10166666666667,0.388,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,9.32833333333333,6.22666666666667,0.205204542948506,"Bane","Wallace",0.494609164420485,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641717.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",0,3.10166666666667,1,"2024-25"
"723","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1627936,"Alex Caruso",2.275,0.437,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,5.98166666666667,3.70666666666667,0.195726985947806,"Bane","Caruso",0.586223506743738,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627936.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",0,2.275,1,"2024-25"
"724","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1627936,"Alex Caruso",1.75,0.228,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,11.0783333333333,9.32833333333333,0.115779027456169,"Bane","Caruso",0.276010781671159,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627936.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",3.565,5.315,0.472383720930233,"2024-25"
"725","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1641717,"Cason Wallace",1.17333333333333,0.279,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,7.155,5.98166666666667,0.100946372239748,"Bane","Wallace",0.267822736030829,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641717.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",3.38666666666667,4.56,0.611408199643494,"2024-25"
"726","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1628983,"Shai GilgeousAlexander",1.15333333333333,0.147,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,8.30833333333333,7.155,0.0992256954402065,"Bane","GilgeousAlexander",0.262042389210019,"https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",4.125,5.27833333333333,0.410438144329897,"2024-25"
"727","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1629652,"Luguentz Dort",1.05166666666667,0.145,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,9.36,8.30833333333333,0.0904789217092056,"Bane","Dort",0.232658959537572,"https://cdn.nba.com/headshots/nba/latest/1040x760/1629652.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",5.35833333333333,6.41,0.24432948666932,"2024-25"
"728","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1630598,"Aaron Wiggins",1.01,0.279,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,10.37,9.36,0.0868941783768282,"Bane","Wiggins",0.220616570327553,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630598.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",7.25,8.26,0.267289719626168,"2024-25"
"729","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1629652,"Luguentz Dort",0.918333333333333,0.101,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,11.9966666666667,11.0783333333333,0.0607564229793803,"Bane","Dort",0.141509433962264,"https://cdn.nba.com/headshots/nba/latest/1040x760/1629652.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",9.17333333333333,10.0916666666667,0.118907942238267,"2024-25"
"730","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1628983,"Shai GilgeousAlexander",0.875,0.084,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,12.8716666666667,11.9966666666667,0.0578895137280847,"Bane","GilgeousAlexander",0.134501347708895,"https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",12.7766666666667,13.6516666666667,0.137026239067055,"2024-25"
"731","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1630198,"Isaiah Joe",0.613333333333333,0.14,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,13.485,12.8716666666667,0.0405777924798765,"Bane","Joe",0.0921832884097035,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",4.945,5.55833333333333,0.22051282051282,"2024-25"
"732","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1631096,"Chet Holmgren",0.605,0.064,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,14.09,13.485,0.0400264637777043,"Bane","Holmgren",0.0908355795148248,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631096.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",12.2183333333333,12.8233333333333,0.114849187935035,"2024-25"
"733","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1630598,"Aaron Wiggins",0.555,0.165,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,14.645,14.09,0.0367184915646709,"Bane","Wiggins",0.0827493261455525,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630598.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",2.485,3.04,0.306920762286861,"2024-25"
"734","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1628392,"Isaiah Hartenstein",0.426666666666667,0.04,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,15.0716666666667,14.645,0.0282280295512184,"Bane","Hartenstein",0.0619946091644205,"https://cdn.nba.com/headshots/nba/latest/1040x760/1628392.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",9.945,10.3716666666667,0.0652329749103943,"2024-25"
"735","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1628392,"Isaiah Hartenstein",0.416666666666667,0.048,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,10.7866666666667,10.37,0.035847433323774,"Bane","Hartenstein",0.0491329479768786,"https://cdn.nba.com/headshots/nba/latest/1040x760/1628392.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",7.66166666666667,8.07833333333333,0.0806577916992952,"2024-25"
"736","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1631119,"Jaylin Williams",0.33,0.367,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,11.1166666666667,10.7866666666667,0.028391167192429,"Bane","Williams",0.0240847784200385,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",6.48666666666667,6.81666666666667,0.11550339715874,"2024-25"
"737","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1630198,"Isaiah Joe",0.26,0.101,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,11.3766666666667,11.1166666666667,0.022368798394035,"Bane","Joe",0.00385356454720616,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",7.07166666666667,7.33166666666667,0.0875486381322957,"2024-25"
"738","0042400141",1610612763,1630217,"Desmond Bane",1610612760,1631096,"Chet Holmgren",0.246666666666667,0.036,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",11.6233333333333,11.6233333333333,11.3766666666667,0.0212216805276742,"Bane","Holmgren",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631096.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 1","Round 1: MEM vs. OKC, Game 1",7.66666666666667,7.91333333333333,0.0645161290322581,"2024-25"
"739","0042400142",1610612763,1630217,"Desmond Bane",1610612760,1631119,"Jaylin Williams",0.0433333333333333,0.128,"Memphis Grizzlies","MEM","#5D76A9","Oklahoma City Thunder","OKC","#007AC1",15.115,15.115,15.0716666666667,0.00286690925129562,"Bane","Williams",0,"https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png","Memphis Grizzlies","MEM vs. OKC","Game 2","Round 1: MEM vs. OKC, Game 2",1.00333333333333,1.04666666666667,0,"2024-25"
"740","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,201939,"Stephen Curry",4.69166666666667,0.414,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,4.69166666666667,0,0.339115769184436,"Brooks","Curry",1,"https://cdn.nba.com/headshots/nba/latest/1040x760/201939.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",0,4.69166666666667,1,"2024-25"
"741","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,202710,"Jimmy Butler III",4.44666666666667,0.381,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,9.13833333333333,4.69166666666667,0.321407059390435,"Brooks","Butler III",0.94559585492228,"https://cdn.nba.com/headshots/nba/latest/1040x760/202710.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",0,4.44666666666667,1,"2024-25"
"742","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,201939,"Stephen Curry",2.59833333333333,0.32,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,2.59833333333333,0,0.244166014095536,"Brooks","Curry",1,"https://cdn.nba.com/headshots/nba/latest/1040x760/201939.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",6.995,9.59333333333333,0.612019443216969,"2024-25"
"743","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1630541,"Moses Moody",2.585,0.276,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,5.18333333333333,2.59833333333333,0.24291307752545,"Brooks","Moody",0.994774657086871,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630541.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",2.83166666666667,5.41666666666667,0.907268170426065,"2024-25"
"744","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,1641764,"Brandin Podziemski",1.50166666666667,0.18,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,10.64,9.13833333333333,0.108541139621732,"Brooks","Podziemski",0.291635825314582,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641764.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",8.75333333333333,10.255,0.219606578523057,"2024-25"
"745","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1642366,"Quinten Post",1.09166666666667,0.15,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,6.275,5.18333333333333,0.102584181675803,"Brooks","Post",0.40953625081646,"https://cdn.nba.com/headshots/nba/latest/1040x760/1642366.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",9.25,10.3416666666667,0.258776896942242,"2024-25"
"746","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1627741,"Buddy Hield",0.96,0.286,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,7.235,6.275,0.090211433046202,"Brooks","Hield",0.357935989549314,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",4.12166666666667,5.08166666666667,0.527363184079602,"2024-25"
"747","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,203110,"Draymond Green",0.883333333333333,0.09,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,8.11833333333333,7.235,0.0830070477682067,"Brooks","Green",0.327890267798824,"https://cdn.nba.com/headshots/nba/latest/1040x760/203110.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",11.5116666666667,12.395,0.0874741200828157,"2024-25"
"748","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,1630541,"Moses Moody",0.878333333333333,0.094,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,11.5183333333333,10.64,0.0634863269485604,"Brooks","Moody",0.153219837157661,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630541.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",9.53333333333333,10.4116666666667,0.191316146540027,"2024-25"
"749","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,203110,"Draymond Green",0.736666666666667,0.064,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,12.255,11.5183333333333,0.0532465967955668,"Brooks","Green",0.121761658031088,"https://cdn.nba.com/headshots/nba/latest/1040x760/203110.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",13.5983333333333,14.335,0.0081592689295039,"2024-25"
"750","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,1627780,"Gary Payton II",0.513333333333333,0.108,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,12.7683333333333,12.255,0.0371039633779063,"Brooks","Payton II",0.0721687638786084,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627780.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",6.465,6.97833333333333,0.0892953200645508,"2024-25"
"751","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,202710,"Jimmy Butler III",0.511666666666667,0.208,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,8.63,8.11833333333333,0.0480814408770556,"Brooks","Butler III",0.182233834095362,"https://cdn.nba.com/headshots/nba/latest/1040x760/202710.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",1.28,1.79166666666667,0.339541547277937,"2024-25"
"752","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,1627741,"Buddy Hield",0.461666666666667,0.106,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,13.23,12.7683333333333,0.0333694735574027,"Brooks","Hield",0.0606957809030348,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627741.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",5.66,6.12166666666667,0.0769230769230769,"2024-25"
"753","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1630311,"Pat Spencer",0.351666666666667,0.221,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,8.98166666666667,8.63,0.0330462020360219,"Brooks","Spencer",0.119529719137818,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630311.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",3.70833333333333,4.06,0.141726618705036,"2024-25"
"754","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1630228,"Jonathan Kuminga",0.35,0.104,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,9.33166666666667,8.98166666666667,0.0328895849647612,"Brooks","Kuminga",0.118876551273677,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630228.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",11.0383333333333,11.3883333333333,0.0909090909090909,"2024-25"
"755","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1630611,"Gui Santos",0.333333333333333,0.537,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,9.665,9.33166666666667,0.0313234142521535,"Brooks","Santos",0.112344872632266,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630611.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",3.28166666666667,3.615,0.159609120521173,"2024-25"
"756","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1641764,"Brandin Podziemski",0.31,0.085,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,9.975,9.665,0.0291307752545027,"Brooks","Podziemski",0.103200522534291,"https://cdn.nba.com/headshots/nba/latest/1040x760/1641764.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",5.79666666666667,6.10666666666667,0.117123287671233,"2024-25"
"757","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1627780,"Gary Payton II",0.245,0.087,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,10.22,9.975,0.0230227094753328,"Brooks","Payton II",0.077726975832789,"https://cdn.nba.com/headshots/nba/latest/1040x760/1627780.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",4.50333333333333,4.74833333333333,0.0521680216802168,"2024-25"
"758","0042400152",1610612745,1628415,"Dillon Brooks",1610612744,1628995,"Kevin Knox II",0.238333333333333,0.401,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",10.6416666666667,10.4583333333333,10.22,0.0223962411902897,"Brooks","Knox II",0.0751143043762247,"https://cdn.nba.com/headshots/nba/latest/1040x760/1628995.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 2","Round 1: HOU vs. GSW, Game 2",1.50833333333333,1.74666666666667,0.32741116751269,"2024-25"
"759","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,1626172,"Kevon Looney",0.216666666666667,0.09,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,13.4466666666667,13.23,0.015660763763402,"Brooks","Looney",0.00629163582531458,"https://cdn.nba.com/headshots/nba/latest/1040x760/1626172.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",3.16833333333333,3.385,0.10625,"2024-25"
"760","0042400151",1610612745,1628415,"Dillon Brooks",1610612744,1630611,"Gui Santos",0.2,0.073,"Houston Rockets","HOU","#CE1141","Golden State Warriors","GSW","#1D428A",13.835,13.6466666666667,13.4466666666667,0.0144560896277557,"Brooks","Santos",0.00259067357512953,"https://cdn.nba.com/headshots/nba/latest/1040x760/1630611.png","https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png","Houston Rockets","HOU vs. GSW","Game 1","Round 1: HOU vs. GSW, Game 1",2.29666666666667,2.49666666666667,0.11892797319933,"2024-25"
