"","TEAM_NAME","TEAM_ID","GAME_ID","GAME_DATE","MATCHUP","game_number","version","OPP_NAME","matchup_start","round","matchup_full","TEAM_COLOR","OPP_COLOR","season"
"14","Boston Celtics","1610612738","0042300304","2024-05-27","BOS vs. IND","Game 4","Thu Apr 24 23:24:32","Indiana Pacers","2024-05-21",3,"Round 3: BOS vs. IND, Game 4","#007A33","#002D62","2023-24"
"15","Boston Celtics","1610612738","0042300401","2024-06-06","BOS vs. DAL","Game 1","Thu Apr 24 23:24:32","Dallas Mavericks","2024-06-06",4,"Round 4: BOS vs. DAL, Game 1","#007A33","#00538C","2023-24"
"16","Boston Celtics","1610612738","0042300402","2024-06-09","BOS vs. DAL","Game 2","Thu Apr 24 23:24:32","Dallas Mavericks","2024-06-06",4,"Round 4: BOS vs. DAL, Game 2","#007A33","#00538C","2023-24"
"17","Boston Celtics","1610612738","0042300403","2024-06-12","BOS vs. DAL","Game 3","Thu Apr 24 23:24:32","Dallas Mavericks","2024-06-06",4,"Round 4: BOS vs. DAL, Game 3","#007A33","#00538C","2023-24"
"18","Boston Celtics","1610612738","0042300404","2024-06-14","BOS vs. DAL","Game 4","Thu Apr 24 23:24:32","Dallas Mavericks","2024-06-06",4,"Round 4: BOS vs. DAL, Game 4","#007A33","#00538C","2023-24"
"19","Boston Celtics","1610612738","0042300405","2024-06-17","BOS vs. DAL","Game 5","Thu Apr 24 23:24:32","Dallas Mavericks","2024-06-06",4,"Round 4: BOS vs. DAL, Game 5","#007A33","#00538C","2023-24"
"20","Cleveland Cavaliers","1610612739","0042300131","2024-04-20","CLE vs. ORL","Game 1","Thu Apr 24 23:24:32","Orlando Magic","2024-04-20",1,"Round 1: CLE vs. ORL, Game 1","#860038","#0077C0","2023-24"
"21","Cleveland Cavaliers","1610612739","0042300132","2024-04-22","CLE vs. ORL","Game 2","Thu Apr 24 23:24:32","Orlando Magic","2024-04-20",1,"Round 1: CLE vs. ORL, Game 2","#860038","#0077C0","2023-24"
"22","Cleveland Cavaliers","1610612739","0042300133","2024-04-25","CLE vs. ORL","Game 3","Thu Apr 24 23:24:32","Orlando Magic","2024-04-20",1,"Round 1: CLE vs. ORL, Game 3","#860038","#0077C0","2023-24"
"23","Cleveland Cavaliers","1610612739","0042300134","2024-04-27","CLE vs. ORL","Game 4","Thu Apr 24 23:24:32","Orlando Magic","2024-04-20",1,"Round 1: CLE vs. ORL, Game 4","#860038","#0077C0","2023-24"
"24","Cleveland Cavaliers","1610612739","0042300135","2024-04-30","CLE vs. ORL","Game 5","Thu Apr 24 23:24:32","Orlando Magic","2024-04-20",1,"Round 1: CLE vs. ORL, Game 5","#860038","#0077C0","2023-24"
"25","Cleveland Cavaliers","1610612739","0042300136","2024-05-03","CLE vs. ORL","Game 6","Thu Apr 24 23:24:32","Orlando Magic","2024-04-20",1,"Round 1: CLE vs. ORL, Game 6","#860038","#0077C0","2023-24"
"26","Cleveland Cavaliers","1610612739","0042300137","2024-05-05","CLE vs. ORL","Game 7","Thu Apr 24 23:24:32","Orlando Magic","2024-04-20",1,"Round 1: CLE vs. ORL, Game 7","#860038","#0077C0","2023-24"
"27","Cleveland Cavaliers","1610612739","0042300201","2024-05-07","CLE vs. BOS","Game 1","Thu Apr 24 23:24:32","Boston Celtics","2024-05-07",2,"Round 2: CLE vs. BOS, Game 1","#860038","#007A33","2023-24"
"28","Cleveland Cavaliers","1610612739","0042300202","2024-05-09","CLE vs. BOS","Game 2","Thu Apr 24 23:24:32","Boston Celtics","2024-05-07",2,"Round 2: CLE vs. BOS, Game 2","#860038","#007A33","2023-24"
"29","Cleveland Cavaliers","1610612739","0042300203","2024-05-11","CLE vs. BOS","Game 3","Thu Apr 24 23:24:32","Boston Celtics","2024-05-07",2,"Round 2: CLE vs. BOS, Game 3","#860038","#007A33","2023-24"
"30","Cleveland Cavaliers","1610612739","0042300204","2024-05-13","CLE vs. BOS","Game 4","Thu Apr 24 23:24:32","Boston Celtics","2024-05-07",2,"Round 2: CLE vs. BOS, Game 4","#860038","#007A33","2023-24"
"31","Cleveland Cavaliers","1610612739","0042300205","2024-05-15","CLE vs. BOS","Game 5","Thu Apr 24 23:24:32","Boston Celtics","2024-05-07",2,"Round 2: CLE vs. BOS, Game 5","#860038","#007A33","2023-24"
"32","Dallas Mavericks","1610612742","0042300171","2024-04-21","DAL vs. LAC","Game 1","Thu Apr 24 23:24:32","LA Clippers","2024-04-21",1,"Round 1: DAL vs. LAC, Game 1","#00538C","#5D76A9","2023-24"
"33","Dallas Mavericks","1610612742","0042300172","2024-04-23","DAL vs. LAC","Game 2","Thu Apr 24 23:24:32","LA Clippers","2024-04-21",1,"Round 1: DAL vs. LAC, Game 2","#00538C","#5D76A9","2023-24"
"34","Dallas Mavericks","1610612742","0042300173","2024-04-26","DAL vs. LAC","Game 3","Thu Apr 24 23:24:32","LA Clippers","2024-04-21",1,"Round 1: DAL vs. LAC, Game 3","#00538C","#5D76A9","2023-24"
"35","Dallas Mavericks","1610612742","0042300174","2024-04-28","DAL vs. LAC","Game 4","Thu Apr 24 23:24:32","LA Clippers","2024-04-21",1,"Round 1: DAL vs. LAC, Game 4","#00538C","#5D76A9","2023-24"
"36","Dallas Mavericks","1610612742","0042300175","2024-05-01","DAL vs. LAC","Game 5","Thu Apr 24 23:24:32","LA Clippers","2024-04-21",1,"Round 1: DAL vs. LAC, Game 5","#00538C","#5D76A9","2023-24"
"37","Dallas Mavericks","1610612742","0042300176","2024-05-03","DAL vs. LAC","Game 6","Thu Apr 24 23:24:32","LA Clippers","2024-04-21",1,"Round 1: DAL vs. LAC, Game 6","#00538C","#5D76A9","2023-24"
"38","Dallas Mavericks","1610612742","0042300221","2024-05-07","DAL vs. OKC","Game 1","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-05-07",2,"Round 2: DAL vs. OKC, Game 1","#00538C","#007AC1","2023-24"
"39","Dallas Mavericks","1610612742","0042300222","2024-05-09","DAL vs. OKC","Game 2","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-05-07",2,"Round 2: DAL vs. OKC, Game 2","#00538C","#007AC1","2023-24"
"40","Dallas Mavericks","1610612742","0042300223","2024-05-11","DAL vs. OKC","Game 3","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-05-07",2,"Round 2: DAL vs. OKC, Game 3","#00538C","#007AC1","2023-24"
"41","Dallas Mavericks","1610612742","0042300224","2024-05-13","DAL vs. OKC","Game 4","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-05-07",2,"Round 2: DAL vs. OKC, Game 4","#00538C","#007AC1","2023-24"
"42","Dallas Mavericks","1610612742","0042300225","2024-05-15","DAL vs. OKC","Game 5","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-05-07",2,"Round 2: DAL vs. OKC, Game 5","#00538C","#007AC1","2023-24"
"43","Dallas Mavericks","1610612742","0042300226","2024-05-18","DAL vs. OKC","Game 6","Thu Apr 24 23:24:32","Oklahoma City Thunder","2024-05-07",2,"Round 2: DAL vs. OKC, Game 6","#00538C","#007AC1","2023-24"
"44","Dallas Mavericks","1610612742","0042300311","2024-05-22","DAL vs. MIN","Game 1","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-22",3,"Round 3: DAL vs. MIN, Game 1","#00538C","#236192","2023-24"
"45","Dallas Mavericks","1610612742","0042300312","2024-05-24","DAL vs. MIN","Game 2","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-22",3,"Round 3: DAL vs. MIN, Game 2","#00538C","#236192","2023-24"
"46","Dallas Mavericks","1610612742","0042300313","2024-05-26","DAL vs. MIN","Game 3","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-22",3,"Round 3: DAL vs. MIN, Game 3","#00538C","#236192","2023-24"
"47","Dallas Mavericks","1610612742","0042300314","2024-05-28","DAL vs. MIN","Game 4","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-22",3,"Round 3: DAL vs. MIN, Game 4","#00538C","#236192","2023-24"
"48","Dallas Mavericks","1610612742","0042300315","2024-05-30","DAL vs. MIN","Game 5","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-22",3,"Round 3: DAL vs. MIN, Game 5","#00538C","#236192","2023-24"
"49","Dallas Mavericks","1610612742","0042300401","2024-06-06","DAL vs. BOS","Game 1","Thu Apr 24 23:24:32","Boston Celtics","2024-06-06",4,"Round 4: DAL vs. BOS, Game 1","#00538C","#007A33","2023-24"
"50","Dallas Mavericks","1610612742","0042300402","2024-06-09","DAL vs. BOS","Game 2","Thu Apr 24 23:24:32","Boston Celtics","2024-06-06",4,"Round 4: DAL vs. BOS, Game 2","#00538C","#007A33","2023-24"
"51","Dallas Mavericks","1610612742","0042300403","2024-06-12","DAL vs. BOS","Game 3","Thu Apr 24 23:24:32","Boston Celtics","2024-06-06",4,"Round 4: DAL vs. BOS, Game 3","#00538C","#007A33","2023-24"
"52","Dallas Mavericks","1610612742","0042300404","2024-06-14","DAL vs. BOS","Game 4","Thu Apr 24 23:24:32","Boston Celtics","2024-06-06",4,"Round 4: DAL vs. BOS, Game 4","#00538C","#007A33","2023-24"
"53","Dallas Mavericks","1610612742","0042300405","2024-06-17","DAL vs. BOS","Game 5","Thu Apr 24 23:24:32","Boston Celtics","2024-06-06",4,"Round 4: DAL vs. BOS, Game 5","#00538C","#007A33","2023-24"
"54","Denver Nuggets","1610612743","0042300151","2024-04-20","DEN vs. LAL","Game 1","Thu Apr 24 23:24:32","Los Angeles Lakers","2024-04-20",1,"Round 1: DEN vs. LAL, Game 1","#0E2240","#552583","2023-24"
"55","Denver Nuggets","1610612743","0042300152","2024-04-22","DEN vs. LAL","Game 2","Thu Apr 24 23:24:32","Los Angeles Lakers","2024-04-20",1,"Round 1: DEN vs. LAL, Game 2","#0E2240","#552583","2023-24"
"56","Denver Nuggets","1610612743","0042300153","2024-04-25","DEN vs. LAL","Game 3","Thu Apr 24 23:24:32","Los Angeles Lakers","2024-04-20",1,"Round 1: DEN vs. LAL, Game 3","#0E2240","#552583","2023-24"
"57","Denver Nuggets","1610612743","0042300154","2024-04-27","DEN vs. LAL","Game 4","Thu Apr 24 23:24:32","Los Angeles Lakers","2024-04-20",1,"Round 1: DEN vs. LAL, Game 4","#0E2240","#552583","2023-24"
"58","Denver Nuggets","1610612743","0042300155","2024-04-29","DEN vs. LAL","Game 5","Thu Apr 24 23:24:32","Los Angeles Lakers","2024-04-20",1,"Round 1: DEN vs. LAL, Game 5","#0E2240","#552583","2023-24"
"59","Denver Nuggets","1610612743","0042300231","2024-05-04","DEN vs. MIN","Game 1","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-04",2,"Round 2: DEN vs. MIN, Game 1","#0E2240","#236192","2023-24"
"60","Denver Nuggets","1610612743","0042300232","2024-05-06","DEN vs. MIN","Game 2","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-04",2,"Round 2: DEN vs. MIN, Game 2","#0E2240","#236192","2023-24"
"61","Denver Nuggets","1610612743","0042300233","2024-05-10","DEN vs. MIN","Game 3","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-04",2,"Round 2: DEN vs. MIN, Game 3","#0E2240","#236192","2023-24"
"62","Denver Nuggets","1610612743","0042300234","2024-05-12","DEN vs. MIN","Game 4","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-04",2,"Round 2: DEN vs. MIN, Game 4","#0E2240","#236192","2023-24"
"63","Denver Nuggets","1610612743","0042300235","2024-05-14","DEN vs. MIN","Game 5","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-04",2,"Round 2: DEN vs. MIN, Game 5","#0E2240","#236192","2023-24"
"64","Denver Nuggets","1610612743","0042300236","2024-05-16","DEN vs. MIN","Game 6","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-04",2,"Round 2: DEN vs. MIN, Game 6","#0E2240","#236192","2023-24"
"65","Denver Nuggets","1610612743","0042300237","2024-05-19","DEN vs. MIN","Game 7","Thu Apr 24 23:24:32","Minnesota Timberwolves","2024-05-04",2,"Round 2: DEN vs. MIN, Game 7","#0E2240","#236192","2023-24"
"66","Indiana Pacers","1610612754","0042300121","2024-04-21","IND vs. MIL","Game 1","Thu Apr 24 23:24:32","Milwaukee Bucks","2024-04-21",1,"Round 1: IND vs. MIL, Game 1","#002D62","#00471B","2023-24"
"67","Indiana Pacers","1610612754","0042300122","2024-04-23","IND vs. MIL","Game 2","Thu Apr 24 23:24:32","Milwaukee Bucks","2024-04-21",1,"Round 1: IND vs. MIL, Game 2","#002D62","#00471B","2023-24"
"68","Indiana Pacers","1610612754","0042300123","2024-04-26","IND vs. MIL","Game 3","Thu Apr 24 23:24:32","Milwaukee Bucks","2024-04-21",1,"Round 1: IND vs. MIL, Game 3","#002D62","#00471B","2023-24"
"69","Indiana Pacers","1610612754","0042300124","2024-04-28","IND vs. MIL","Game 4","Thu Apr 24 23:24:32","Milwaukee Bucks","2024-04-21",1,"Round 1: IND vs. MIL, Game 4","#002D62","#00471B","2023-24"
"70","Indiana Pacers","1610612754","0042300125","2024-04-30","IND vs. MIL","Game 5","Thu Apr 24 23:24:32","Milwaukee Bucks","2024-04-21",1,"Round 1: IND vs. MIL, Game 5","#002D62","#00471B","2023-24"
"71","Indiana Pacers","1610612754","0042300126","2024-05-02","IND vs. MIL","Game 6","Thu Apr 24 23:24:32","Milwaukee Bucks","2024-04-21",1,"Round 1: IND vs. MIL, Game 6","#002D62","#00471B","2023-24"
"72","Indiana Pacers","1610612754","0042300211","2024-05-06","IND vs. NYK","Game 1","Thu Apr 24 23:24:32","New York Knicks","2024-05-06",2,"Round 2: IND vs. NYK, Game 1","#002D62","#006BB6","2023-24"
"73","Indiana Pacers","1610612754","0042300212","2024-05-08","IND vs. NYK","Game 2","Thu Apr 24 23:24:32","New York Knicks","2024-05-06",2,"Round 2: IND vs. NYK, Game 2","#002D62","#006BB6","2023-24"
"74","Indiana Pacers","1610612754","0042300213","2024-05-10","IND vs. NYK","Game 3","Thu Apr 24 23:24:32","New York Knicks","2024-05-06",2,"Round 2: IND vs. NYK, Game 3","#002D62","#006BB6","2023-24"
"75","Indiana Pacers","1610612754","0042300214","2024-05-12","IND vs. NYK","Game 4","Thu Apr 24 23:24:32","New York Knicks","2024-05-06",2,"Round 2: IND vs. NYK, Game 4","#002D62","#006BB6","2023-24"
"76","Indiana Pacers","1610612754","0042300215","2024-05-14","IND vs. NYK","Game 5","Thu Apr 24 23:24:32","New York Knicks","2024-05-06",2,"Round 2: IND vs. NYK, Game 5","#002D62","#006BB6","2023-24"
"77","Indiana Pacers","1610612754","0042300216","2024-05-17","IND vs. NYK","Game 6","Thu Apr 24 23:24:32","New York Knicks","2024-05-06",2,"Round 2: IND vs. NYK, Game 6","#002D62","#006BB6","2023-24"
"78","Indiana Pacers","1610612754","0042300217","2024-05-19","IND vs. NYK","Game 7","Thu Apr 24 23:24:32","New York Knicks","2024-05-06",2,"Round 2: IND vs. NYK, Game 7","#002D62","#006BB6","2023-24"
"79","Indiana Pacers","1610612754","0042300301","2024-05-21","IND vs. BOS","Game 1","Thu Apr 24 23:24:32","Boston Celtics","2024-05-21",3,"Round 3: IND vs. BOS, Game 1","#002D62","#007A33","2023-24"
"80","Indiana Pacers","1610612754","0042300302","2024-05-23","IND vs. BOS","Game 2","Thu Apr 24 23:24:32","Boston Celtics","2024-05-21",3,"Round 3: IND vs. BOS, Game 2","#002D62","#007A33","2023-24"
"81","Indiana Pacers","1610612754","0042300303","2024-05-25","IND vs. BOS","Game 3","Thu Apr 24 23:24:32","Boston Celtics","2024-05-21",3,"Round 3: IND vs. BOS, Game 3","#002D62","#007A33","2023-24"
"82","Indiana Pacers","1610612754","0042300304","2024-05-27","IND vs. BOS","Game 4","Thu Apr 24 23:24:32","Boston Celtics","2024-05-21",3,"Round 3: IND vs. BOS, Game 4","#002D62","#007A33","2023-24"
"83","LA Clippers","1610612746","0042300171","2024-04-21","LAC vs. DAL","Game 1","Thu Apr 24 23:24:32","Dallas Mavericks","2024-04-21",1,"Round 1: LAC vs. DAL, Game 1","#5D76A9","#00538C","2023-24"
"84","LA Clippers","1610612746","0042300172","2024-04-23","LAC vs. DAL","Game 2","Thu Apr 24 23:24:32","Dallas Mavericks","2024-04-21",1,"Round 1: LAC vs. DAL, Game 2","#5D76A9","#00538C","2023-24"
"85","LA Clippers","1610612746","0042300173","2024-04-26","LAC vs. DAL","Game 3","Thu Apr 24 23:24:32","Dallas Mavericks","2024-04-21",1,"Round 1: LAC vs. DAL, Game 3","#5D76A9","#00538C","2023-24"
"86","LA Clippers","1610612746","0042300174","2024-04-28","LAC vs. DAL","Game 4","Thu Apr 24 23:24:32","Dallas Mavericks","2024-04-21",1,"Round 1: LAC vs. DAL, Game 4","#5D76A9","#00538C","2023-24"
"87","LA Clippers","1610612746","0042300175","2024-05-01","LAC vs. DAL","Game 5","Thu Apr 24 23:24:32","Dallas Mavericks","2024-04-21",1,"Round 1: LAC vs. DAL, Game 5","#5D76A9","#00538C","2023-24"
"88","LA Clippers","1610612746","0042300176","2024-05-03","LAC vs. DAL","Game 6","Thu Apr 24 23:24:32","Dallas Mavericks","2024-04-21",1,"Round 1: LAC vs. DAL, Game 6","#5D76A9","#00538C","2023-24"
"89","Los Angeles Lakers","1610612747","0042300151","2024-04-20","LAL vs. DEN","Game 1","Thu Apr 24 23:24:32","Denver Nuggets","2024-04-20",1,"Round 1: LAL vs. DEN, Game 1","#552583","#0E2240","2023-24"
"90","Los Angeles Lakers","1610612747","0042300152","2024-04-22","LAL vs. DEN","Game 2","Thu Apr 24 23:24:32","Denver Nuggets","2024-04-20",1,"Round 1: LAL vs. DEN, Game 2","#552583","#0E2240","2023-24"
"91","Los Angeles Lakers","1610612747","0042300153","2024-04-25","LAL vs. DEN","Game 3","Thu Apr 24 23:24:32","Denver Nuggets","2024-04-20",1,"Round 1: LAL vs. DEN, Game 3","#552583","#0E2240","2023-24"
"92","Los Angeles Lakers","1610612747","0042300154","2024-04-27","LAL vs. DEN","Game 4","Thu Apr 24 23:24:32","Denver Nuggets","2024-04-20",1,"Round 1: LAL vs. DEN, Game 4","#552583","#0E2240","2023-24"
"93","Los Angeles Lakers","1610612747","0042300155","2024-04-29","LAL vs. DEN","Game 5","Thu Apr 24 23:24:32","Denver Nuggets","2024-04-20",1,"Round 1: LAL vs. DEN, Game 5","#552583","#0E2240","2023-24"
"94","Miami Heat","1610612748","0042300101","2024-04-21","MIA vs. BOS","Game 1","Thu Apr 24 23:24:32","Boston Celtics","2024-04-21",1,"Round 1: MIA vs. BOS, Game 1","#98002E","#007A33","2023-24"
"95","Miami Heat","1610612748","0042300102","2024-04-24","MIA vs. BOS","Game 2","Thu Apr 24 23:24:32","Boston Celtics","2024-04-21",1,"Round 1: MIA vs. BOS, Game 2","#98002E","#007A33","2023-24"
"96","Miami Heat","1610612748","0042300103","2024-04-27","MIA vs. BOS","Game 3","Thu Apr 24 23:24:32","Boston Celtics","2024-04-21",1,"Round 1: MIA vs. BOS, Game 3","#98002E","#007A33","2023-24"
"97","Miami Heat","1610612748","0042300104","2024-04-29","MIA vs. BOS","Game 4","Thu Apr 24 23:24:32","Boston Celtics","2024-04-21",1,"Round 1: MIA vs. BOS, Game 4","#98002E","#007A33","2023-24"
"98","Miami Heat","1610612748","0042300105","2024-05-01","MIA vs. BOS","Game 5","Thu Apr 24 23:24:32","Boston Celtics","2024-04-21",1,"Round 1: MIA vs. BOS, Game 5","#98002E","#007A33","2023-24"
"99","Milwaukee Bucks","1610612749","0042300121","2024-04-21","MIL vs. IND","Game 1","Thu Apr 24 23:24:32","Indiana Pacers","2024-04-21",1,"Round 1: MIL vs. IND, Game 1","#00471B","#002D62","2023-24"
"100","Milwaukee Bucks","1610612749","0042300122","2024-04-23","MIL vs. IND","Game 2","Thu Apr 24 23:24:32","Indiana Pacers","2024-04-21",1,"Round 1: MIL vs. IND, Game 2","#00471B","#002D62","2023-24"
"101","Milwaukee Bucks","1610612749","0042300123","2024-04-26","MIL vs. IND","Game 3","Thu Apr 24 23:24:32","Indiana Pacers","2024-04-21",1,"Round 1: MIL vs. IND, Game 3","#00471B","#002D62","2023-24"
"102","Milwaukee Bucks","1610612749","0042300124","2024-04-28","MIL vs. IND","Game 4","Thu Apr 24 23:24:32","Indiana Pacers","2024-04-21",1,"Round 1: MIL vs. IND, Game 4","#00471B","#002D62","2023-24"
"103","Milwaukee Bucks","1610612749","0042300125","2024-04-30","MIL vs. IND","Game 5","Thu Apr 24 23:24:32","Indiana Pacers","2024-04-21",1,"Round 1: MIL vs. IND, Game 5","#00471B","#002D62","2023-24"
"104","Milwaukee Bucks","1610612749","0042300126","2024-05-02","MIL vs. IND","Game 6","Thu Apr 24 23:24:32","Indiana Pacers","2024-04-21",1,"Round 1: MIL vs. IND, Game 6","#00471B","#002D62","2023-24"
"105","Minnesota Timberwolves","1610612750","0042300161","2024-04-20","MIN vs. PHX","Game 1","Thu Apr 24 23:24:32","Phoenix Suns","2024-04-20",1,"Round 1: MIN vs. PHX, Game 1","#236192","#1D1160","2023-24"
"106","Minnesota Timberwolves","1610612750","0042300162","2024-04-23","MIN vs. PHX","Game 2","Thu Apr 24 23:24:32","Phoenix Suns","2024-04-20",1,"Round 1: MIN vs. PHX, Game 2","#236192","#1D1160","2023-24"
"107","Minnesota Timberwolves","1610612750","0042300163","2024-04-26","MIN vs. PHX","Game 3","Thu Apr 24 23:24:32","Phoenix Suns","2024-04-20",1,"Round 1: MIN vs. PHX, Game 3","#236192","#1D1160","2023-24"
"108","Minnesota Timberwolves","1610612750","0042300164","2024-04-28","MIN vs. PHX","Game 4","Thu Apr 24 23:24:32","Phoenix Suns","2024-04-20",1,"Round 1: MIN vs. PHX, Game 4","#236192","#1D1160","2023-24"
"109","Minnesota Timberwolves","1610612750","0042300231","2024-05-04","MIN vs. DEN","Game 1","Thu Apr 24 23:24:32","Denver Nuggets","2024-05-04",2,"Round 2: MIN vs. DEN, Game 1","#236192","#0E2240","2023-24"
"110","Minnesota Timberwolves","1610612750","0042300232","2024-05-06","MIN vs. DEN","Game 2","Thu Apr 24 23:24:32","Denver Nuggets","2024-05-04",2,"Round 2: MIN vs. DEN, Game 2","#236192","#0E2240","2023-24"
"111","Minnesota Timberwolves","1610612750","0042300233","2024-05-10","MIN vs. DEN","Game 3","Thu Apr 24 23:24:32","Denver Nuggets","2024-05-04",2,"Round 2: MIN vs. DEN, Game 3","#236192","#0E2240","2023-24"
"112","Minnesota Timberwolves","1610612750","0042300234","2024-05-12","MIN vs. DEN","Game 4","Thu Apr 24 23:24:32","Denver Nuggets","2024-05-04",2,"Round 2: MIN vs. DEN, Game 4","#236192","#0E2240","2023-24"
"113","Minnesota Timberwolves","1610612750","0042300235","2024-05-14","MIN vs. DEN","Game 5","Thu Apr 24 23:24:32","Denver Nuggets","2024-05-04",2,"Round 2: MIN vs. DEN, Game 5","#236192","#0E2240","2023-24"
"114","Minnesota Timberwolves","1610612750","0042300236","2024-05-16","MIN vs. DEN","Game 6","Thu Apr 24 23:24:32","Denver Nuggets","2024-05-04",2,"Round 2: MIN vs. DEN, Game 6","#236192","#0E2240","2023-24"
"115","Minnesota Timberwolves","1610612750","0042300237","2024-05-19","MIN vs. DEN","Game 7","Thu Apr 24 23:24:32","Denver Nuggets","2024-05-04",2,"Round 2: MIN vs. DEN, Game 7","#236192","#0E2240","2023-24"
"116","Minnesota Timberwolves","1610612750","0042300311","2024-05-22","MIN vs. DAL","Game 1","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-22",3,"Round 3: MIN vs. DAL, Game 1","#236192","#00538C","2023-24"
"117","Minnesota Timberwolves","1610612750","0042300312","2024-05-24","MIN vs. DAL","Game 2","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-22",3,"Round 3: MIN vs. DAL, Game 2","#236192","#00538C","2023-24"
"118","Minnesota Timberwolves","1610612750","0042300313","2024-05-26","MIN vs. DAL","Game 3","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-22",3,"Round 3: MIN vs. DAL, Game 3","#236192","#00538C","2023-24"
"119","Minnesota Timberwolves","1610612750","0042300314","2024-05-28","MIN vs. DAL","Game 4","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-22",3,"Round 3: MIN vs. DAL, Game 4","#236192","#00538C","2023-24"
"120","Minnesota Timberwolves","1610612750","0042300315","2024-05-30","MIN vs. DAL","Game 5","Thu Apr 24 23:24:32","Dallas Mavericks","2024-05-22",3,"Round 3: MIN vs. DAL, Game 5","#236192","#00538C","2023-24"
