"","TEAM_NAME","TEAM_ID","GAME_ID","GAME_DATE","MATCHUP","game_number","version","OPP_NAME","matchup_start","round","matchup_full","TEAM_COLOR","OPP_COLOR","season"
"111","New York Knicks","1610612752","0042400213","2025-05-10","NYK vs. BOS","Game 3","Fri May 16 14:46:19","Boston Celtics","2025-05-05",2,"Round 2: NYK vs. BOS, Game 3","#006BB6","#007A33","2024-25"
"112","New York Knicks","1610612752","0042400214","2025-05-12","NYK vs. BOS","Game 4","Fri May 16 14:46:19","Boston Celtics","2025-05-05",2,"Round 2: NYK vs. BOS, Game 4","#006BB6","#007A33","2024-25"
"113","New York Knicks","1610612752","0042400215","2025-05-14","NYK vs. BOS","Game 5","Fri May 16 14:46:19","Boston Celtics","2025-05-05",2,"Round 2: NYK vs. BOS, Game 5","#006BB6","#007A33","2024-25"
"114","Oklahoma City Thunder","1610612760","0042400141","2025-04-20","OKC vs. MEM","Game 1","Fri May 16 14:46:19","Memphis Grizzlies","2025-04-20",1,"Round 1: OKC vs. MEM, Game 1","#007AC1","#5D76A9","2024-25"
"115","Oklahoma City Thunder","1610612760","0042400142","2025-04-22","OKC vs. MEM","Game 2","Fri May 16 14:46:19","Memphis Grizzlies","2025-04-20",1,"Round 1: OKC vs. MEM, Game 2","#007AC1","#5D76A9","2024-25"
"116","Oklahoma City Thunder","1610612760","0042400143","2025-04-24","OKC vs. MEM","Game 3","Fri May 16 14:46:19","Memphis Grizzlies","2025-04-20",1,"Round 1: OKC vs. MEM, Game 3","#007AC1","#5D76A9","2024-25"
"117","Oklahoma City Thunder","1610612760","0042400144","2025-04-26","OKC vs. MEM","Game 4","Fri May 16 14:46:19","Memphis Grizzlies","2025-04-20",1,"Round 1: OKC vs. MEM, Game 4","#007AC1","#5D76A9","2024-25"
"118","Oklahoma City Thunder","1610612760","0042400221","2025-05-05","OKC vs. DEN","Game 1","Fri May 16 14:46:19","Denver Nuggets","2025-05-05",2,"Round 2: OKC vs. DEN, Game 1","#007AC1","#0E2240","2024-25"
"119","Oklahoma City Thunder","1610612760","0042400222","2025-05-07","OKC vs. DEN","Game 2","Fri May 16 14:46:19","Denver Nuggets","2025-05-05",2,"Round 2: OKC vs. DEN, Game 2","#007AC1","#0E2240","2024-25"
"120","Oklahoma City Thunder","1610612760","0042400223","2025-05-09","OKC vs. DEN","Game 3","Fri May 16 14:46:19","Denver Nuggets","2025-05-05",2,"Round 2: OKC vs. DEN, Game 3","#007AC1","#0E2240","2024-25"
"121","Oklahoma City Thunder","1610612760","0042400224","2025-05-11","OKC vs. DEN","Game 4","Fri May 16 14:46:19","Denver Nuggets","2025-05-05",2,"Round 2: OKC vs. DEN, Game 4","#007AC1","#0E2240","2024-25"
"122","Oklahoma City Thunder","1610612760","0042400225","2025-05-13","OKC vs. DEN","Game 5","Fri May 16 14:46:19","Denver Nuggets","2025-05-05",2,"Round 2: OKC vs. DEN, Game 5","#007AC1","#0E2240","2024-25"
"123","Oklahoma City Thunder","1610612760","0042400226","2025-05-15","OKC vs. DEN","Game 6","Fri May 16 14:46:19","Denver Nuggets","2025-05-05",2,"Round 2: OKC vs. DEN, Game 6","#007AC1","#0E2240","2024-25"
"124","Orlando Magic","1610612753","0042400111","2025-04-20","ORL vs. BOS","Game 1","Fri May 16 14:46:19","Boston Celtics","2025-04-20",1,"Round 1: ORL vs. BOS, Game 1","#0077C0","#007A33","2024-25"
"125","Orlando Magic","1610612753","0042400112","2025-04-23","ORL vs. BOS","Game 2","Fri May 16 14:46:19","Boston Celtics","2025-04-20",1,"Round 1: ORL vs. BOS, Game 2","#0077C0","#007A33","2024-25"
"126","Orlando Magic","1610612753","0042400113","2025-04-25","ORL vs. BOS","Game 3","Fri May 16 14:46:19","Boston Celtics","2025-04-20",1,"Round 1: ORL vs. BOS, Game 3","#0077C0","#007A33","2024-25"
"127","Orlando Magic","1610612753","0042400114","2025-04-27","ORL vs. BOS","Game 4","Fri May 16 14:46:19","Boston Celtics","2025-04-20",1,"Round 1: ORL vs. BOS, Game 4","#0077C0","#007A33","2024-25"
"128","Orlando Magic","1610612753","0042400115","2025-04-29","ORL vs. BOS","Game 5","Fri May 16 14:46:19","Boston Celtics","2025-04-20",1,"Round 1: ORL vs. BOS, Game 5","#0077C0","#007A33","2024-25"
